,case,component,date_range,ensemble,experiment,file_basename,files,grid,sequence_order,stream,variable,year_offset,ctrl_branch_year,has_ocean_bgc
274,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.BSF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.BSF.024901-031612.nc,POP_gx1v6,0,pop.h,BSF,1699,,
275,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC11.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC11.024901-031612.nc,POP_gx1v6,0,pop.h,CFC11,1699,,
276,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC12.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC12.024901-031612.nc,POP_gx1v6,0,pop.h,CFC12,1699,,
277,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_ATM_PRESS.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_ATM_PRESS.024901-031612.nc,POP_gx1v6,0,pop.h,CFC_ATM_PRESS,1699,,
278,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_IFRAC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_IFRAC.024901-031612.nc,POP_gx1v6,0,pop.h,CFC_IFRAC,1699,,
279,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_XKW.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CFC_XKW.024901-031612.nc,POP_gx1v6,0,pop.h,CFC_XKW,1699,,
280,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CO2STAR.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CO2STAR.024901-031612.nc,POP_gx1v6,0,pop.h,CO2STAR,1699,,
281,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CO3.024901-031612.nc,POP_gx1v6,0,pop.h,CO3,1699,,
282,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_FLUX_IN.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_FLUX_IN.024901-031612.nc,POP_gx1v6,0,pop.h,CaCO3_FLUX_IN,1699,,
283,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_PROD.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_PROD.024901-031612.nc,POP_gx1v6,0,pop.h,CaCO3_PROD,1699,,
284,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_form.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.CaCO3_form.024901-031612.nc,POP_gx1v6,0,pop.h,CaCO3_form,1699,,
285,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DCO2STAR.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DCO2STAR.024901-031612.nc,POP_gx1v6,0,pop.h,DCO2STAR,1699,,
286,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DCO2STAR_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DCO2STAR_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,DCO2STAR_ALT_CO2,1699,,
287,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DENITRIF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DENITRIF.024901-031612.nc,POP_gx1v6,0,pop.h,DENITRIF,1699,,
288,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIA_DEPTH.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIA_DEPTH.024901-031612.nc,POP_gx1v6,0,pop.h,DIA_DEPTH,1699,,
289,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIC.024901-031612.nc,POP_gx1v6,0,pop.h,DIC,1699,,
290,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIC_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DIC_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,DIC_ALT_CO2,1699,,
291,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC.024901-031612.nc,POP_gx1v6,0,pop.h,DOC,1699,,
292,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC_prod.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC_prod.024901-031612.nc,POP_gx1v6,0,pop.h,DOC_prod,1699,,
293,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC_remin.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOC_remin.024901-031612.nc,POP_gx1v6,0,pop.h,DOC_remin,1699,,
294,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOFe.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOFe.024901-031612.nc,POP_gx1v6,0,pop.h,DOFe,1699,,
295,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOFe_prod.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOFe_prod.024901-031612.nc,POP_gx1v6,0,pop.h,DOFe_prod,1699,,
296,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DON.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DON.024901-031612.nc,POP_gx1v6,0,pop.h,DON,1699,,
297,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DON_prod.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DON_prod.024901-031612.nc,POP_gx1v6,0,pop.h,DON_prod,1699,,
298,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOP.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOP.024901-031612.nc,POP_gx1v6,0,pop.h,DOP,1699,,
299,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOP_prod.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DOP_prod.024901-031612.nc,POP_gx1v6,0,pop.h,DOP_prod,1699,,
300,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DpCO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DpCO2.024901-031612.nc,POP_gx1v6,0,pop.h,DpCO2,1699,,
301,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DpCO2_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.DpCO2_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,DpCO2_ALT_CO2,1699,,
302,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_ATM_PRESS.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_ATM_PRESS.024901-031612.nc,POP_gx1v6,0,pop.h,ECOSYS_ATM_PRESS,1699,,
303,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_IFRAC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_IFRAC.024901-031612.nc,POP_gx1v6,0,pop.h,ECOSYS_IFRAC,1699,,
304,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_XKW.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.ECOSYS_XKW.024901-031612.nc,POP_gx1v6,0,pop.h,ECOSYS_XKW,1699,,
305,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.EVAP_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.EVAP_F.024901-031612.nc,POP_gx1v6,0,pop.h,EVAP_F,1699,,
306,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FG_ALT_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FG_ALT_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,FG_ALT_CO2,1699,,
307,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FG_CO2.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FG_CO2.024901-031612.nc,POP_gx1v6,0,pop.h,FG_CO2,1699,,
308,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FW.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FW.024901-031612.nc,POP_gx1v6,0,pop.h,FW,1699,,
309,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe.024901-031612.nc,POP_gx1v6,0,pop.h,Fe,1699,,
310,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe_scavenge.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe_scavenge.024901-031612.nc,POP_gx1v6,0,pop.h,Fe_scavenge,1699,,
311,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe_scavenge_rate.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Fe_scavenge_rate.024901-031612.nc,POP_gx1v6,0,pop.h,Fe_scavenge_rate,1699,,
312,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvICE_ALK.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvICE_ALK.024901-031612.nc,POP_gx1v6,0,pop.h,FvICE_ALK,1699,,
313,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvICE_DIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvICE_DIC.024901-031612.nc,POP_gx1v6,0,pop.h,FvICE_DIC,1699,,
314,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvPER_ALK.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvPER_ALK.024901-031612.nc,POP_gx1v6,0,pop.h,FvPER_ALK,1699,,
315,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvPER_DIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.FvPER_DIC.024901-031612.nc,POP_gx1v6,0,pop.h,FvPER_DIC,1699,,
316,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.GRADX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.GRADX.024901-031612.nc,POP_gx1v6,0,pop.h,GRADX,1699,,
317,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.GRADY.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.GRADY.024901-031612.nc,POP_gx1v6,0,pop.h,GRADY,1699,,
318,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.H2CO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.H2CO3.024901-031612.nc,POP_gx1v6,0,pop.h,H2CO3,1699,,
319,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HBLT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HBLT.024901-031612.nc,POP_gx1v6,0,pop.h,HBLT,1699,,
320,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HCO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HCO3.024901-031612.nc,POP_gx1v6,0,pop.h,HCO3,1699,,
321,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFFU.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFFU.024901-031612.nc,POP_gx1v6,0,pop.h,HDIFFU,1699,,
322,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFFV.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFFV.024901-031612.nc,POP_gx1v6,0,pop.h,HDIFFV,1699,,
323,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFS.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFS.024901-031612.nc,POP_gx1v6,0,pop.h,HDIFS,1699,,
324,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFT.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HDIFT.024901-031612.nc,POP_gx1v6,0,pop.h,HDIFT,1699,,
325,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HLS_SUBM.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HLS_SUBM.024901-031612.nc,POP_gx1v6,0,pop.h,HLS_SUBM,1699,,
326,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HMXL.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HMXL.024901-031612.nc,POP_gx1v6,0,pop.h,HMXL,1699,,
327,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HOR_DIFF.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.HOR_DIFF.024901-031612.nc,POP_gx1v6,0,pop.h,HOR_DIFF,1699,,
328,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IAGE.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IAGE.024901-031612.nc,POP_gx1v6,0,pop.h,IAGE,1699,,
329,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IFRAC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IFRAC.024901-031612.nc,POP_gx1v6,0,pop.h,IFRAC,1699,,
330,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.INT_DEPTH.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.INT_DEPTH.024901-031612.nc,POP_gx1v6,0,pop.h,INT_DEPTH,1699,,
331,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IOFF_F.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IOFF_F.024901-031612.nc,POP_gx1v6,0,pop.h,IOFF_F,1699,,
332,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IRON_FLUX.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.IRON_FLUX.024901-031612.nc,POP_gx1v6,0,pop.h,IRON_FLUX,1699,,
333,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.J_DIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.J_DIC.024901-031612.nc,POP_gx1v6,0,pop.h,J_DIC,1699,,
334,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_ALK.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_ALK.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_ALK,1699,,
335,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_DIC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_DIC.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_DIC,1699,,
336,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_DOC.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_DOC.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_DOC,1699,,
337,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_Fe.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_Fe.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_Fe,1699,,
338,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_NH4.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_NH4.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_NH4,1699,,
339,g.e11_LENS.GECOIAF.T62_g16.009,ocn,"['024901', '031612']",0,hindcast,g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_NO3.024901-031612.nc,/glade/p/cesm/community/CESM-DPLE/CESM-DPLE_POPCICEhindcast/g.e11_LENS.GECOIAF.T62_g16.009.pop.h.Jint_100m_NO3.024901-031612.nc,POP_gx1v6,0,pop.h,Jint_100m_NO3,1699,,
